attributes.WiFi,attributes.GoodForKids,attributes.RestaurantsPriceRange2,attributes.RestaurantsTakeOut,stars,attributes.RestaurantsDelivery,categories,business_id,postal_code
no,True,2,True,3.5,False,"Japanese, Ramen, Restaurants, Noodles",on7KUqEgzazOBfl2wUd1pw,V6X 2C2
free,True,2,True,4.0,True,"Japanese, Restaurants, Sushi Bars",z7BKhi0pSm1ttiwdZjg7XQ,V5Z 2W8
free,True,1,True,3.5,True,"Restaurants, Nightlife, American (New), Canadian (New), Music Venues, Arts & Entertainment",GHgCJXU50wU-YpBiCjpgkw,V6A 1G4
free,True,2,True,4.0,False,"Food, American (New), Seafood, Diners, Sandwiches, Canadian (New), Restaurants, Burgers, Breakfast & Brunch, Fish & Chips",Th8vr2RP68E43TfFOV_ohQ,V7W 2H1
no,True,2,True,3.5,False,"Chinese, Food, Restaurants",YsLitMbVWy7kSveeGsjfFg,V6X 1C3
free,True,3,True,3.5,False,"Steakhouses, Bars, Seafood, French, Nightlife, Restaurants",DvPZ8u6kCaDICjb2cZQYwQ,V3W 3N2
free,False,2,False,4.0,False,"Tapas Bars, Fashion, Tapas/Small Plates, Department Stores, Shopping, Restaurants, American (New), Nightlife, Cocktail Bars, Bars",KlaaMtVVHp-klfZyeF4yRw,V7Y 0A2
free,True,1,True,3.5,True,"Mexican, Restaurants",xSMuuWeoJ-L0-dh5UMWsmQ,V6T 0C5
no,True,2,True,4.0,True,"Fish & Chips, Restaurants, Seafood",hLZFaob6JS3zwgHaQtJwhw,V3M 1A6
free,True,2,True,3.0,True,"Restaurants, Brazilian",V47IJeoDQ734NXA_Pry1ow,V5N 5E6
no,True,2,True,3.5,True,"Restaurants, Sushi Bars, Japanese",TNgeEyu4gyK-BGyBs6_rzg,V5C 2J3
no,True,2,True,4.5,True,"Ethiopian, Restaurants",QKdYZM0mlAkks0NmDxjbQQ,V6A 1S4
free,True,2,True,3.0,False,"Breakfast & Brunch, Restaurants",l0awZCZwrgvC89zSRxGlxw,V5E 0A6
free,True,2,True,4.0,False,"Restaurants, Pizza, Italian",7Vl28tOcVUovG6ztzFXU_w,V3H 2B9
no,True,2,True,4.0,True,"Indian, Restaurants, Food",YuUntao3y1NhfQOkpgZqSw,V3V 4B4
no,True,2,True,3.5,True,"Breakfast & Brunch, Restaurants, Waffles",EIvjs4wfODCBR4o3kvKJ9g,V3L 3C3
no,True,2,True,3.5,True,"Restaurants, Greek",ODVekYp74I_Fw9ZdYKrHVw,V5H 1Z5
free,True,3,True,4.0,False,"Bars, Nightlife, Steakhouses, Restaurants, Seafood, American (Traditional)",t1Q-DxnxjDy-u92bgGoYZQ,V5C 0B5
free,True,2,True,2.5,False,"Burgers, Restaurants",8uXqvzScA-4wpdv6lRAgaA,V5L
no,True,1,True,4.0,False,"Bakeries, Restaurants, Chinese, Food",p4Ifl07Rg8bAhXlcflxqng,V6Y 0C2
no,True,1,True,3.5,True,"Breakfast & Brunch, Chinese, Restaurants",2KcGg4og_5ViWNs2WyKIdQ,V5N 4C3
free,True,2,True,3.5,False,"Restaurants, Noodles, Chinese",H-zS8Z3ABQVbJcdQV9hh9Q,V6X 1J8
free,True,1,True,4.0,True,"Food, Sandwiches, Cafes, Italian, Restaurants, Coffee & Tea",avpNEp5pcVZbymdnOrSXPw,V5T 3G7
free,True,2,True,3.5,True,"South African, American (Traditional), Portuguese, Barbeque, Restaurants, African",-0Ym4ES46_Yc-vZB9mdhDw,V3M 5X2
no,True,2,True,3.5,False,"Italian, Restaurants",sl6icxvqr4iZEFPiHudqYg,V3H 1Y9
no,True,1,True,4.0,False,"Restaurants, Korean",hEBogTVGcKl0C5VsslUdMQ,V3N 4R7
free,True,2,True,4.0,True,"Restaurants, Pizza",HSZGiyNrjgwA9eNhSDQFQg,V3E 3J7
free,False,2,True,4.0,True,"American (New), Canadian (New), Nightlife, Bars, Lounges, Restaurants",nV-MkqGnkH1fyxuVCs5Jpw,V6Z 1X9
no,True,1,True,4.5,False,"Sushi Bars, Restaurants",W68ATw779M06BZ4pZVl_tQ,V3R 7C1
free,True,1,True,4.5,True,"Vietnamese, Restaurants, Sandwiches",0H5DTTT6EHolaIvNGgguhA,V3M 1E6
free,True,1,True,3.5,False,"Cafes, Restaurants",c5huGd2UwzDEsyaZ3bWm7Q,V6A
no,True,2,True,4.0,False,"Indian, Ethnic Food, Food, Specialty Food, Pakistani, Restaurants",dR3UkEvdjJ5fAec0ScMQvg,V6Z 1X6
free,True,1,True,3.0,True,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food",bM96fz17nKNVHXu7tFkJRw,V6B 0E7
no,True,1,True,3.5,True,"Event Planning & Services, Asian Fusion, Food, Caterers, Food Trucks, Restaurants, Food Stands",Ssow1Z1RC9VT3u6qSmW-eA,V6Z
free,True,1,True,2.5,True,"Fast Food, Restaurants, Burgers",WgNlXrGZBzjTb-5vLr72SQ,V3T 2S9
free,True,2,True,4.0,True,"Restaurants, Cafes, Bakeries, Food",9R9yC5Z-5CmYOTDRMyFD7A,V5Y 1A6
free,True,3,True,3.5,False,"Seafood, Steakhouses, Nightlife, Bars, Restaurants",ZVcBdyUIupDQzbMvP1dzPg,V6H 3R5
free,True,2,True,3.0,True,"Food, Burgers, Seafood, Salad, Restaurants",O3_ythnBjOV4MYnRNRKMvQ,V5S 4V7
free,True,1,True,3.5,True,"Thai, Restaurants",3o_uedOTplKebCqHw6H86A,V6K 1B4
free,True,1,True,3.5,False,"Restaurants, Japanese, Sushi Bars",9sbFAbzIeKHHecm5ltAHAQ,V3L 3X6
free,True,2,True,4.0,True,"Piano Bars, Nightlife, Cafes, Asian Fusion, Restaurants",wM4nYARli6ToAOGRB5zp3Q,V5P 3X5
free,True,2,True,3.5,False,"Bakeries, Food, Cafes, Restaurants, Delis",x6ebzV8WP8MRg3PoV0tSEA,V6B 2A3
free,True,2,True,3.0,False,"Coffee & Tea, Grocery, Bakeries, Florists, Specialty Food, Shopping, Restaurants, Burgers, Pizza, Flowers & Gifts, Breakfast & Brunch, Food",NHuuLXPWt9d9JXmptz3zjg,V5Y 0E4
free,True,2,True,4.0,True,"Japanese, Breakfast & Brunch, Asian Fusion, Restaurants, Canadian (New), Tapas Bars, Ramen, Tapas/Small Plates",tN4yF_Vv2iyZ9pUvG6fx5w,V6H 3K1
free,True,2,True,2.5,True,"Gluten-Free, Restaurants, Breakfast & Brunch, Nightlife, Italian, Bars",s2BLDM9Y6JJ80r8S1tSxcg,V6C 0C3
free,True,2,True,3.5,True,"Diners, American (Traditional), Burgers, Restaurants, Fast Food",i2X5nvBg1JzLfQqCfAAfbw,V6Z 2A9
free,True,1,True,3.5,True,"Cafes, Restaurants, Soup",djKcHZcez6Mtxfdk_i-kLw,V6A
no,True,1,True,2.0,True,"Fast Food, Restaurants, Sandwiches",KNVr_BuatC4SJG4t1OdcXQ,V5C 2J3
no,True,2,True,4.0,False,"Greek, Restaurants, Mediterranean",TCClOlZ-63FE04poKw2vYg,V3W 3M5
free,True,2,True,4.5,False,"Poke, Food, Sushi Bars, Restaurants, Japanese",x672P1yK1feQ7SY-0F-R7w,V5T 4T3
free,True,2,True,4.0,True,"Food, Vegetarian, Sushi Bars, Restaurants, Poke",j-teQtiryfYDm_OJiSvGVw,V5N 4C2
no,True,1,True,2.0,False,"Fast Food, Chinese, Restaurants, Food Court",yNOn8hjSaRIpNNolIwMv-g,V6X 3X2
free,True,1,True,4.0,False,"Restaurants, Filipino, Sandwiches, Canadian (New), Comfort Food",ujNcmUpHRiSENe1O6vXM2Q,V6E 4G1
no,True,1,True,3.5,True,"Chinese, Dim Sum, Restaurants, Taiwanese",Cp5qV9TmW9TtO-lf8NViaQ,V5R 4G8
no,True,2,True,2.5,True,"Restaurants, Thai",5wnMLZx1tYIMs6bUmxB5-g,V5X 0C4
no,True,2,True,3.5,True,"Thai, Restaurants",_gArdwUZBGRAzlWc-AUkxw,V3B 6J6
free,False,3,True,3.5,False,"American (Traditional), Breakfast & Brunch, Restaurants, Bars, Nightlife, Steakhouses",8Wzyn8c4OZ4OANfKQNVGyw,V6C 2W6
free,True,2,True,3.0,True,"Indian, Restaurants",mtQ6AIvUUI0tXB-H8A8VTw,V4C 6R4
free,True,2,True,3.0,False,"Restaurants, Wine Bars, Beer Bar, Nightlife, Canadian (New), American (Traditional), Comfort Food, Bars",AdFx4Ih_onS0JOpE_gjePg,V5Y 0B1
free,True,2,True,4.5,True,"Korean, Restaurants",MqRoBCv-M-_WQqUPJJqFDw,V5W 3A3
free,True,1,True,3.5,False,"Chinese, Restaurants, Bakeries, Coffee & Tea, Food",Kpow48ThElZTz1jhZzGZSA,V6A 2T9
free,True,2,True,2.5,True,"Food, Restaurants, Breakfast & Brunch, Gluten-Free, Canadian (New), Modern European",n_jcZ9i-HIqFXHGd5he9jw,V5Y 1E2
free,True,2,True,3.5,False,"Noodles, Vietnamese, Restaurants",2ivXS-fim85KLTgffRi2PQ,V5T 1V9
free,True,2,True,2.5,False,"Restaurants, Tea Rooms, Cafes, Bubble Tea, Noodles, Chinese, Food, Waffles",ejS7LVmgvs2dQ3BZhxPIdw,V3R 8X8
no,True,2,True,3.0,True,"Chinese, Restaurants",l53degjXM-0bBwtYTFneLQ,V6K 1N7
free,True,1,True,4.5,False,"Restaurants, Sandwiches, Coffee & Tea, Food, Cafes, Ice Cream & Frozen Yogurt",-DKCbS-jQRwAy5YiVuf1Pg,V5C 6R5
free,True,2,True,3.5,True,"Noodles, Japanese, Restaurants, Ramen",6mu04eyRBGj1AQh3Smoe4w,V6X 4A7
no,True,1,True,3.5,False,"Restaurants, Food, Middle Eastern, Donairs, Mediterranean",KyaO0C3BrWMnTTs_p3ATjA,V6E 1M3
free,True,2,True,4.5,False,"Restaurants, Poke, Food, Hawaiian, Do-It-Yourself Food, Sushi Bars",QLXUmcHWqDWtJS8RoW8QYA,V6C 2L1
free,True,2,True,3.0,False,"Restaurants, Japanese, Sushi Bars",KY65DKxc5m2GkibcqFMvuw,V6M 2W7
free,True,2,True,2.5,True,"Restaurants, Italian, Pizza",u7unQd3WjA8m84hZW1QO5w,V3M 5X2
free,True,2,True,3.0,False,"Pizza, Restaurants, Cafes, Burgers",EgM75hqM50IGdOxE4M10QA,V7G 1L1
free,False,2,True,3.0,False,"Cafes, Organic Stores, Coffee & Tea, Fast Food, Food, Restaurants",r5OH2IfJ_2_Y9oYbvXTuYQ,V7W 2V1
free,True,2,True,3.0,True,"Chinese, Taiwanese, Restaurants",SkIG7OaTmAkBkwg3aJXVwA,V6X 4B3
free,True,1,True,4.0,True,"Gluten-Free, Vegetarian, Burgers, Restaurants",zNfOi5FBV7UVxQJsD8_0aQ,V6K 2G9
free,False,2,True,3.0,False,"Japanese, Restaurants, Sushi Bars",Hh0jcuEatFv7ZFC-L5GuIA,V6X 1C3
free,True,2,False,4.0,False,"Sandwiches, Professional Services, Food, Flowers & Gifts, Grocery, Internet Service Providers, Delis, Restaurants, Food Delivery Services, Shopping, Florists",qams9Q9J0w1vcA76M3fqHw,V6S 2G6
no,True,1,True,3.5,True,"Food, Sushi Bars, Restaurants",hpfmTc5JFaXwGNPAWRSZ1Q,V3B 5R5
no,True,2,True,4.5,False,"Specialty Food, Food, Ethnic Food, Restaurants, Japanese, Sushi Bars",Vi-YiPka4ieA4Qkh25MCtQ,V3L 3X5
no,True,3,True,3.0,True,"Food, Ice Cream & Frozen Yogurt, Restaurants, Custom Cakes",s0-WJ8UPAN6cm6O8K-jLkw,V3B 6J6
free,True,1,True,2.5,False,"Burgers, Fast Food, Food, Restaurants, Coffee & Tea",jeoxVkMbmM5WDXNQCIl0ng,V3E 1K9
no,True,1,True,4.0,False,"Restaurants, Seafood, Fish & Chips",hThoD_K-9LR1BYSodE5XZg,V7M 3K7
no,True,2,True,3.0,False,"Restaurants, Malaysian",-aVcSsGhOXLs611IUXbEuQ,V5V 4E4
free,True,2,False,3.5,False,"Restaurants, Canadian (New), Seafood",yB24S-bsaJqaP3pQFpKpBw,V5T 1B4
paid,True,2,True,3.5,False,"Bars, Restaurants, Canadian (New), Nightlife",_lU8MxCG2PNyz1ZhjUkOrw,V6X 4C7
no,True,3,False,4.0,False,"Japanese, Restaurants",H2bdsjihdx-zQcJpWPjvGA,V6K 4W7
free,False,2,True,3.0,True,"Sports Bars, Pubs, Canadian (New), Lounges, Restaurants, Karaoke, Nightlife, Bars",D5h-snC5-pbiHM5BByE2kA,V6B 5P6
free,True,1,True,3.5,False,"Food, Sushi Bars, Restaurants",rcGTDmh60fbuiI5wG4NbTA,V5N 4A5
free,True,2,True,4.0,True,"Restaurants, Kosher",JI3369qxKWUBxnHL1sNfFw,V6J 1Z3
free,True,1,True,4.0,False,"Restaurants, Donuts, Fast Food, Food, Comfort Food",rxdlWI1NkXDfx0MiplnblQ,V7E 3L8
no,True,2,True,4.0,True,"Restaurants, Chinese",2XOg0B8bf_hC1YoYj3d7IA,V3W 2N5
free,True,1,True,4.5,True,"Restaurants, Food, Salad, Sandwiches, Donairs, Coffee & Tea",aSfhLgHMi37uIMX32tSZsw,V3M 3P1
no,True,1,True,3.5,False,"Specialty Food, Fast Food, Food, Restaurants, Ethnic Food, Chinese",443bgsaGQcfwY1l5b2yxWA,V6A 1X5
no,True,1,True,2.0,False,"Burgers, Fast Food, Restaurants",w9zliARIYmG2SCJ3EcoDLw,V6X 2S8
no,True,2,True,3.5,True,"Noodles, Restaurants, Chinese",BmvdQY507d0eH5HNs5upTw,V5T 3G8
no,False,2,False,3.5,False,"Breakfast & Brunch, Tapas Bars, Nightlife, Restaurants, Lounges, Bars",TCTIoMQySqPqGbktGGtEew,V5Z 2W6
no,True,2,True,4.0,False,"Restaurants, Sushi Bars, Japanese",c2nbnHlr5Ndl761Sr97mJQ,V5P 3W2
free,True,1,True,4.0,False,"Restaurants, Japanese",lVj5RmMog6GpflulLqGkiA,V3B 1T3
free,True,3,True,4.0,True,"Barbeque, Caterers, Event Planning & Services, Restaurants, Street Vendors, Food, American (Traditional), Burgers",GvaZyy_5B_QjnaEqZV2Z6Q,V7P 1S4
no,True,2,True,4.0,False,"Korean, Restaurants",8oUdAV3gYROHEAyxM5JmnA,V3K 1E7
free,True,2,True,4.0,False,"Restaurants, American (Traditional), Food, American (New)",AkhzXQnNDv-DgMfc1k6WoA,V3E 2Y8
free,True,2,True,3.5,False,"Bars, Restaurants, Active Life, Canadian (New), Golf, Lounges, Nightlife",ZIMmNkgZJFE7odFp0mPDKQ,V5J 5J3
no,True,2,True,4.0,True,"Restaurants, Mexican",bExSibVFQPQdq3-xGyIEqw,V5T 3K6
no,True,1,True,4.5,False,"Restaurants, Mexican",rhkj-58IoZ9p_CvYS3NbOQ,V6G 2N1
free,True,3,True,3.5,True,"Barbeque, Chinese, Restaurants",dhh4uiL77KdGJ6nVHtnpeQ,V6X 1A7
no,True,3,True,4.0,False,"Restaurants, Seafood",52o82-XanIGhqQySWbiuPg,V5N 2R6
free,False,2,True,3.5,False,"Salad, Breakfast & Brunch, Art Galleries, Coffee & Tea, Restaurants, Arts & Entertainment, Food, Shopping",KHC5XtWh7ulyQAlZ44-AiA,V6T 1Z3
free,False,3,False,3.5,False,"Food, Shopping, Tea Rooms, Coffee & Tea Supplies, Coffee & Tea, Patisserie/Cake Shop, Desserts, Restaurants",3wqOq5YetvTZXRmKete7iw,V6E 2Y2
free,True,2,True,3.5,False,"Bars, Cannabis Clinics, Nightlife, Pizza, Health & Medical, Wine Bars, Vegetarian, Italian, Restaurants",akINFa7gj4J3Yoa4rL82MQ,V6B 1B8
free,True,2,True,3.5,True,"American (Traditional), Burgers, Coffee & Tea, Delis, Salad, Sandwiches, Restaurants, Food",5jNjTRq42-YAJZohtQ96pw,V6V 1X7
no,True,1,True,4.0,False,"Vietnamese, Restaurants, Soup",RK57tVGrWPDWgtCU8t1KhA,V3T 4Y8
free,True,2,True,3.5,False,"Barbeque, Korean, Restaurants",q1Pu4rJvi1vXm4EPRHpbTg,V3N 4R7
no,True,2,True,3.5,True,"Chinese, Restaurants",ijCW_cz_iWqII5s_HNrWwQ,V7P 1S4
no,True,3,False,3.5,True,"Chinese, Imported Food, Food, Restaurants, Specialty Food, Ethnic Food",KritTIosXedYcfBYbF9kJQ,V4K 2P7
no,True,2,True,3.5,True,"Food, Burgers, Fast Food, Restaurants",P_qoxhnolvyTF4nklac8iQ,V6B 5J3
no,True,2,True,3.0,True,"Burgers, Restaurants, Canadian (New), Breakfast & Brunch",eherTggb8Dq5g5XYDIOX1Q,V3L 3C2
free,False,1,True,2.5,False,"Thai, Restaurants",P1axhsZjpKKXlrC0KL1p7w,V5H 4P1
free,True,1,True,4.0,True,"Restaurants, Salad, Middle Eastern, Food, Lebanese, Mediterranean",cw1SgRYD7uubwovcGg18kQ,V6B 2W2
no,True,2,True,3.5,True,"Sushi Bars, Restaurants, Japanese",JwdEg_rcay_c9iNqfe7-Mw,V3K 6V9
free,True,2,True,3.0,False,"Food, Taiwanese, Coffee & Tea, Restaurants",2MYEt9bBWcOICeLdv0d2Ww,V6X 3K7
free,True,2,True,4.0,False,"Chinese, Restaurants, Noodles, Korean",fmxsSXv9IlSBshPQqP3LCQ,V6E 1C6
free,True,1,True,2.5,False,"Cafes, Restaurants",eFPc3RE4I9Ljhbg-pHii0g,V6T 1Z4
free,True,2,True,4.0,True,"Sushi Bars, Restaurants, Japanese",sz2eLUlDS6H0ict-qeyLHg,V5V 3R9
free,True,2,True,3.5,True,"Restaurants, Chinese",4i6z8uNsWRHn5IUBQ7d7Iw,V3L 3B2
no,True,2,True,4.0,True,"Malaysian, Restaurants",KfXBoMeZBC22VHL4GRt-8g,V6Y 2C4
no,True,2,True,3.5,False,"Restaurants, Salvadoran, Latin American, Mexican",_e56IaLWRU9RTdRDbqtLEg,V5N 4A9
free,True,1,True,4.0,False,"Restaurants, Turkish, Arabian, Halal, Middle Eastern",brHv9OCbXmhrzpeDzeyGrw,V6B 3K3
no,True,2,True,3.5,True,"Chinese, Restaurants",GEEb90TxCMrYcQJuIG408w,V3H 2B2
no,True,1,True,3.5,True,"Food, Restaurants, Food Delivery Services, Fast Food, Pizza",n8b7DoyIhF3ruHGZVKTTHg,V6B 2E5
no,False,2,True,2.5,True,"Fish & Chips, Tapas/Small Plates, Restaurants, Comfort Food",Pf75K2h3UnqsPicZvs81dQ,V7G 1L1
no,True,1,True,3.5,False,"Japanese, Restaurants",R3ZQmdZWjwujkwN7UmAJng,V5J 4K3
free,True,2,True,3.5,True,"Korean, Sushi Bars, Restaurants, Japanese",7uKsQMaXfEufNEyXMCgy0w,V5H 1Z9
no,True,1,True,2.5,True,"Vietnamese, Restaurants, Asian Fusion",dQcK--cyHccDMJd_z89n4g,V5R 5L1
paid,True,2,True,4.0,True,"Caterers, Middle Eastern, Restaurants, Indian, Event Planning & Services, Pakistani",Z97LdaraBqS6lMlgt89IiA,V6H 1G3
free,True,2,False,3.5,False,"Restaurants, Mexican",bUyJ7AHN-dXCewS0NVw7jQ,V6K 3E6
no,True,1,True,3.0,False,"Chinese, Restaurants",UKeHrCjXNgWA_YmWLeTJPA,V6X 4E8
no,True,2,True,2.0,False,"Ramen, Sushi Bars, Japanese, Restaurants",gm_9c7tc85HZq9u1VXLYmA,V5H
no,True,1,True,3.5,False,"Fast Food, Restaurants, Chinese",0k_VQZVke8xwQLHWlaGm0A,V6X 2C4
free,True,2,True,3.5,False,"Sandwiches, Desserts, Food, Cafes, Restaurants, Coffee & Tea",EVod_bZ8cAPHCIFzNUdTdw,V6C 1V4
free,True,2,True,3.5,True,"Restaurants, Burgers",r3WqROG-xCXaa1lIG3JfQw,V6H 3J7
free,True,2,True,3.0,True,"Pizza, Italian, Restaurants, Mediterranean",k50eFm74cJtUOEIScrDCMQ,V6J 1M4
free,True,2,False,3.0,False,"Buffets, Restaurants",CqUhTd7KqCIM2kAGHpOwIg,V3K 6W3
no,False,2,True,1.5,False,"American (Traditional), Restaurants, Fast Food, Chicken Shop, Chicken Wings",LpOr1nz6_gdRNdY6lEpMUw,V6Y 2B6
free,True,2,True,4.0,True,"Thai, Restaurants",FeaZ-lTTmi1dKTLC5aFt9w,V6R 3R8
free,True,2,True,3.5,True,"Sushi Bars, Restaurants, Lounges, Bars, Tapas Bars, Japanese, Nightlife, Live/Raw Food",VZGdyz_NTAouzOqRT9QD_g,V6E 3Y4
free,True,1,True,3.5,False,"Restaurants, Food, Sandwiches, Bakeries, Coffee & Tea, Canadian (New)",CRTwNbmkkJQihjDOlU26Dg,V5C 2K4
paid,True,2,True,3.0,True,"Chinese, Sandwiches, Diners, Restaurants, Breakfast & Brunch",zVgRkrfAFBgR9S6ivt_HOQ,V3K 3R8
free,True,2,True,3.5,True,"Restaurants, Japanese, Sushi Bars",Bqakqv0m0qnRgUkjrTWMNw,V3T
no,True,2,True,3.5,True,"Middle Eastern, Pizza, Falafel, Lebanese, Mediterranean, Restaurants",DudKSeV0CYf3K9ApnihG2A,V6B 2B7
no,True,1,True,2.0,False,"Sushi Bars, Japanese, Restaurants",W3fcG0C3w-6ARo_5yO4FYQ,V6T 1W5
no,True,2,True,4.0,False,"Pizza, Restaurants, Food, Italian, Desserts",BsaN_ft3Rh75aEGIcJTtIA,V5L 4G5
no,True,2,True,3.5,True,"Taiwanese, Restaurants, Asian Fusion",YNIFEC1AW0pUu8vGgyuIWQ,V6K 2H5
free,True,1,True,4.5,True,"Pizza, Restaurants",iaT8HpyZ0lk6ht2clJDpNA,V6Y 4E2
free,False,2,True,3.0,True,"American (New), Sports Bars, Nightlife, Pubs, Burgers, Bars, Canadian (New), Restaurants",i3XddpvyHME_z6Gb_VP-zw,V5H 3E8
no,True,2,True,3.5,True,"Noodles, Japanese, Restaurants, Ramen",zaeNu1Tz1XwkW7hp4oDsTw,V6E 1N4
free,True,2,True,3.5,True,"Restaurants, Persian/Iranian, Middle Eastern, Donairs, Food",XpbVHJk_c5krLBFiHPsNAA,V7P 1R3
free,True,1,True,4.0,True,"Desserts, Cafes, Food, Coffee & Tea, Restaurants",t8U7xn26wG0PEcXvkKNdFA,V6A 2B2
no,True,1,True,2.5,True,"Restaurants, Sandwiches",6_mi-guhUbiZKmYGfb2VVg,V6C 3L6
no,True,2,True,3.0,False,"Food, Taiwanese, Chinese, Restaurants, Asian Fusion, Tea Rooms",12fHonfwOK7tecqgPYXHhg,V5Z 2X8
free,True,2,True,4.0,False,"Coffee & Tea, Bakeries, Restaurants, Food, Cafes",d9j1BELXo1E8wdEiIQAzKw,V6B 2W9
no,True,1,True,4.0,False,"Food Stands, Chinese, Dim Sum, Restaurants, Dumplings",Tdld3HghFd_PwivyA7OYSg,V5H 4V2
free,True,2,True,3.5,True,"Restaurants, Indian",rliYzjcQLxKFPvaIRWv9wA,V7M 1E7
free,True,1,True,2.5,False,"Cafes, Coffee & Tea, Restaurants, Food",Z2awVs-QouGWosUKFyFyew,V7B 0B7
free,True,2,True,2.5,True,"Gastropubs, Burgers, Restaurants",WWLGkJDanE9yTdpnktJcvw,V3H 5N1
free,False,2,True,4.0,True,"American (New), Restaurants, Bars, Cafes, Cocktail Bars, Canadian (New), Burgers, Nightlife, Food Delivery Services, Food",aB_wfxQvgso67lzgrrfTuA,V6C 1A8
free,True,1,True,4.0,False,"Cafes, Restaurants, Coffee & Tea, Food",ZOtPZtoI36Isu5lEzKibeQ,V6A 2T9
free,False,3,True,4.0,True,"Restaurants, Italian",gNCSbTm3unsdztncbgSv5A,V5T 3K5
free,True,2,True,3.0,False,"Nightlife, Diners, Food, Pubs, Restaurants, Canadian (New), Beer, Wine & Spirits, Bars",dNmVUpOAW_fJ3YIFYktw2w,V6A 1R1
free,True,2,True,3.5,False,"Food, Vietnamese, Coffee & Tea, Restaurants, Mexican, Asian Fusion",emBGCdTcOrB0t5Q5SM85vQ,V6N 1W5
no,True,4,True,4.0,False,"Nightlife, Restaurants, Dim Sum, Chinese, Bars",wVlLeeowJn_VEhMOJVxMBQ,V6E 0C6
free,True,1,True,4.0,False,"Cafes, Breakfast & Brunch, Food, Coffee & Tea, Sandwiches, Restaurants",4uzJHBUKIBw0y2nvCv0_tg,V7C 1V2
free,True,2,True,2.5,False,"Restaurants, American (Traditional), Pancakes, Breakfast & Brunch",vq2idbk6mcbuMRz7M9VADQ,V3J 1N4
free,True,2,True,4.0,False,"Restaurants, Thai",15ooDuvh1fQYmq7LE_pvhw,V3L 1C4
free,True,1,True,4.5,True,"Restaurants, Coffee & Tea, Cafes, Sandwiches, Food",GVqtAlXtjrRzsNqd6rzkxA,V6B 1G4
free,False,2,False,2.0,False,"Canadian (New), Buffets, Restaurants",IJh38m4O-vhVUI9NJsnZFA,V5G 1C7
no,False,3,True,4.0,True,"Italian, Restaurants",HoQp18X2MKJ3AT6P-ji5nA,V7M 2E4
no,False,3,False,4.0,False,"Food, Japanese, Italian, Restaurants",1KSuwOYn_bmhAEAgUriYYA,V6A 1T8
free,True,2,True,3.5,True,"Italian, Pizza, Food, Coffee & Tea, Restaurants, Food Trucks, Salad, Vegetarian, Cafes",i03U5Y9kQs848eE7aVcCrw,V5M 2Y4
free,False,2,True,3.5,False,"Canadian (New), Restaurants",mSFD_o9SQB7dxxZJto9i_Q,V6E 4R5
free,True,3,False,3.0,False,"Restaurants, Food, Seafood, Venues & Event Spaces, Breakfast & Brunch, Event Planning & Services",PzB-695W-NwF7_Ama9WT3g,V6R 1B3
no,True,1,True,3.5,True,"Pizza, Restaurants, Food",cLtk8H6D-ADBiw4i5t-NSg,V6T 1K6
no,True,2,True,3.5,True,"Chinese, Restaurants",ykftaCHyjS8-IltM6qCE7w,V5B
no,True,2,True,4.0,False,"Restaurants, Sushi Bars, Japanese",52BmqJFS42gVhgNA9HSBqg,V3R 7Z1
no,True,2,True,4.0,False,"Restaurants, Vietnamese",m4cYIQWm3MTr2wuZnltuuw,V5N 2S9
no,True,2,True,3.5,True,"Japanese, Restaurants, Sushi Bars",YIDaH7TS_5vws02BLr_Mww,V5E 1E2
free,True,1,True,3.0,True,"Sushi Bars, Japanese, Restaurants",FkO87g41cGwRWbVneVb2Iw,V5L 3W9
free,True,2,False,4.0,False,"Restaurants, Italian, Nightlife, Lounges, Bars, Mediterranean",zBe6XkbeqW0D6v1dYGVLRA,V3M 1B6
no,True,1,True,4.0,False,"Vietnamese, Restaurants",jONBmf8ZH8GoeiHVPb8-IA,V3C 4X3
no,True,1,True,3.5,True,"Pizza, Restaurants, Italian",e-bqL8cIPF6f7s6UsokjbA,V3R 3W9
free,True,2,True,3.5,True,"Restaurants, Seafood, Dim Sum, Chinese, Cantonese",2T_EnEbPGZkGm4z7WvP3Ow,V3T 6K5
no,True,2,True,2.5,False,"Restaurants, Canadian (New)",NNHDUrUDdSeju1j9THwClA,V5H 4P1
free,True,1,True,4.0,False,"Cafes, Bakeries, Food, Restaurants, Breakfast & Brunch, Sandwiches, Coffee & Tea",g2-oFy8JVppe929mjc0ICg,V5T 1G5
no,True,2,True,4.0,True,"Restaurants, Japanese",Iml9Z44NN5oIB3_MSkInEA,V3N 1A7
free,True,2,True,4.5,True,"Vegetarian, Vegan, Japanese, Restaurants",ia3HJN1z_V-GphjDBLc_jA,V7P 2R5
free,True,2,True,3.5,False,"Bars, Nightlife, Sports Bars, Pubs, Restaurants, Canadian (New)",lZK8Lc-eJDrCllz6DHgVdw,V6X 0M5
free,False,3,True,2.5,False,"Chinese, Restaurants",4FarZCiafOaD-gn4HDZSmw,V5R 5K6
free,True,2,True,4.0,False,"Mediterranean, Canadian (New), American (Traditional), Greek, Restaurants",3TMZMpGQXiskyqrQSM34Zw,V4K E2
free,True,2,True,4.5,True,"Middle Eastern, Restaurants, Lebanese",rmGsHhx-Dn7z9i59VkIkjg,V3M 4J7
